,iso2c,code,year,country,trade,gdppc,education,competitiveness,urban,id,cocscore
3685,SK,SVK,2002,Slovakia,122.1961348,88695112621,88.27957,NA,56.013,821,-0.099558577
3686,SK,SVK,2003,Slovakia,126.2829945,93501250039,90.46933,NA,55.863,1037,0.306571901
3687,SK,SVK,2004,Slovakia,140.1618237,98418329416,92.99198,NA,55.713,1253,0.385170072
3688,SK,SVK,2005,Slovakia,149.1659708,1.04714E+11,93.71649,325,55.563,1469,0.492573738
3689,SK,SVK,2006,Slovakia,166.5211561,1.136E+11,93.10498,325,55.412,1685,0.395104319
3690,SK,SVK,2007,Slovakia,168.1224672,1.25908E+11,92.67738,325,55.261,1901,0.303801775
3691,SK,SVK,2008,Slovakia,163.3241083,1.33025E+11,92.0394,325,55.111,2117,0.303392261
3692,SK,SVK,2009,Slovakia,137.1396933,1.2572E+11,91.98378,257,54.96,2333,0.228056535
3693,SK,SVK,2010,Slovakia,154.5579482,1.32109E+11,92.64296,257,54.685,2549,0.235290959
3694,SK,SVK,2011,Slovakia,171.4537943,1.35864E+11,93.13051,231,54.41,2765,0.243442342
3695,SK,SVK,2012,Slovakia,179.8953875,1.37933E+11,93.36592,207,54.163,2981,0.066757165
3696,SK,SVK,2013,Slovakia,183.4275785,1.39903E+11,91.81705,207,53.945,3197,0.057384908
3697,SK,SVK,2014,Slovakia,180.0573308,1.43431E+11,NA,207,53.757,3413,0.116905279
3698,SL,SLE,1996,Sierra Leone,49.59553065,4170049863,NA,NA,34.667,171,-0.773554325
3699,SL,SLE,1997,Sierra Leone,28.27802404,3924972613,NA,NA,34.905,NA,NA
3700,SL,SLE,1998,Sierra Leone,35.33267956,3995033934,NA,NA,35.144,387,-0.870935082
3701,SL,SLE,1999,Sierra Leone,33.7491637,3915960803,NA,NA,35.384,NA,NA
3702,SL,SLE,2000,Sierra Leone,57.5299629,4176479020,NA,NA,35.626,603,-0.912776649
3703,SL,SLE,2001,Sierra Leone,35.78502112,3878265065,27.13559,NA,35.867,NA,NA
3704,SL,SLE,2002,Sierra Leone,38.82995536,4897030094,NA,NA,36.109,819,-0.747114122
3705,SL,SLE,2003,Sierra Leone,46.38693669,5356488310,NA,NA,36.352,1035,-0.907202601
3706,SL,SLE,2004,Sierra Leone,46.14000999,5700242912,NA,NA,36.596,1251,-0.876574755
3707,SL,SLE,2005,Sierra Leone,47.52473942,5947205047,NA,390,36.84,1467,-1.094539523
3708,SL,SLE,2006,Sierra Leone,41.91279546,6275837672,NA,390,37.096,1683,-1.05024755
3709,SL,SLE,2007,Sierra Leone,40.29538717,6781564853,NA,390,37.364,1899,-0.89561069
3710,SL,SLE,2008,Sierra Leone,39.21347662,7147747433,NA,390,37.645,2115,-0.963051736
3711,SL,SLE,2009,Sierra Leone,41.43653024,7375532253,NA,348,37.937,2331,-0.938531041
3712,SL,SLE,2010,Sierra Leone,51.26780224,7769875748,NA,348,38.241,2547,-0.77319032
3713,SL,SLE,2011,Sierra Leone,NA,8122261704,44.32415,348,38.557,2763,-0.832603037
3714,SL,SLE,2012,Sierra Leone,NA,9365749169,49.16651,348,38.885,2979,-0.951817334
3715,SL,SLE,2013,Sierra Leone,NA,11324294982,43.42429,344,39.226,3195,-0.906574547
3716,SL,SLE,2014,Sierra Leone,NA,11846356386,NA,344,39.578,3411,-0.94774574
3717,SM,SMR,1996,San Marino,NA,NA,NA,NA,92.052,165,NA
3718,SM,SMR,1997,San Marino,NA,NA,NA,NA,92.422,NA,NA
3719,SM,SMR,1998,San Marino,NA,NA,NA,NA,92.776,381,NA
3720,SM,SMR,1999,San Marino,NA,NA,NA,NA,93.115,NA,NA
3721,SM,SMR,2000,San Marino,NA,NA,NA,NA,93.44,597,NA
3722,SM,SMR,2001,San Marino,NA,NA,NA,NA,93.75,NA,NA
3723,SM,SMR,2002,San Marino,NA,NA,NA,NA,93.925,813,NA
3724,SM,SMR,2003,San Marino,NA,NA,NA,NA,93.975,1029,NA
3725,SM,SMR,2004,San Marino,NA,NA,NA,NA,94.006,1245,NA
3726,SM,SMR,2005,San Marino,NA,NA,NA,NA,94.019,1461,NA
3727,SM,SMR,2006,San Marino,NA,NA,NA,NA,94.031,1677,NA
3728,SM,SMR,2007,San Marino,NA,NA,NA,NA,94.044,1893,NA
3729,SM,SMR,2008,San Marino,NA,NA,NA,NA,94.056,2109,NA
3730,SM,SMR,2009,San Marino,NA,NA,95.56856,NA,94.07,2325,NA
3731,SM,SMR,2010,San Marino,NA,NA,97.2095,NA,94.086,2541,NA
3732,SM,SMR,2011,San Marino,NA,NA,94.94787,NA,94.104,2757,NA
3733,SM,SMR,2012,San Marino,NA,NA,94.65199,52,94.123,2973,NA
3734,SM,SMR,2013,San Marino,NA,NA,NA,52,94.144,3189,NA
3735,SM,SMR,2014,San Marino,NA,NA,NA,52,94.166,3405,NA
3736,SN,SEN,1996,Senegal,59.74860813,15828344042,14.7238,NA,39.765,168,-0.221413642
3737,SN,SEN,1997,Senegal,60.86698756,16322826784,14.53931,NA,39.91,NA,NA
3738,SN,SEN,1998,Senegal,61.95883844,17285656881,14.47632,NA,40.055,384,-0.196166784
3739,SN,SEN,1999,Senegal,63.11063512,18384997521,15.28732,NA,40.2,NA,NA
3740,SN,SEN,2000,Senegal,65.14190693,18970861040,15.8473,NA,40.345,600,-0.112979792
3741,SN,SEN,2001,Senegal,66.49058544,19839900329,16.07868,NA,40.49,NA,NA
3742,SN,SEN,2002,Senegal,67.5141107,19969812729,17.39681,NA,40.636,816,0.309991628
3743,SN,SEN,2003,Senegal,65.35930544,21304440871,NA,NA,40.782,1032,-0.143113211
3744,SN,SEN,2004,Senegal,66.90739929,22555176066,20.00194,NA,40.943,1248,-0.054972477
3745,SN,SEN,2005,Senegal,69.44158564,23823364942,22.01669,696,41.119,1464,-0.029073734
3746,SN,SEN,2006,Senegal,68.72369222,24409793807,23.71056,696,41.311,1680,-0.434696406
3747,SN,SEN,2007,Senegal,73.29149467,25615267833,NA,696,41.518,1896,-0.553363681
3748,SN,SEN,2008,Senegal,78.55765436,26558556322,29.74368,666,41.74,2112,-0.53542465
3749,SN,SEN,2009,Senegal,65.48720886,27202116862,NA,666,41.977,2328,-0.528086364
3750,SN,SEN,2010,Senegal,65.11009242,28338992087,35.5977,666,42.23,2544,-0.693868577
3751,SN,SEN,2011,Senegal,66.85329935,28838075191,40.06776,666,42.497,2760,-0.527572036
3752,SN,SEN,2012,Senegal,66.61544354,30096338334,NA,666,42.781,2976,-0.292149812
3753,SN,SEN,2013,Senegal,76.3119384,31186497536,NA,644,43.079,3192,-0.276310235
3754,SN,SEN,2014,Senegal,73.71040281,32658668505,NA,620,43.393,3408,0.017469976
3755,SO,SOM,1996,Somalia,NA,NA,NA,NA,31.785,176,-1.740032315
3756,SO,SOM,1997,Somalia,NA,NA,NA,NA,32.147,NA,NA
3757,SO,SOM,1998,Somalia,NA,NA,NA,NA,32.511,392,-1.781597853
3758,SO,SOM,1999,Somalia,NA,NA,NA,NA,32.878,NA,NA
3759,SO,SOM,2000,Somalia,NA,NA,NA,NA,33.247,608,-1.784258246
3760,SO,SOM,2001,Somalia,NA,NA,NA,NA,33.617,NA,NA
3761,SO,SOM,2002,Somalia,NA,NA,NA,NA,33.99,824,-1.167219043
3762,SO,SOM,2003,Somalia,NA,NA,NA,NA,34.371,1040,-1.799359083
3763,SO,SOM,2004,Somalia,NA,NA,NA,NA,34.76,1256,-1.783972859
3764,SO,SOM,2005,Somalia,NA,NA,NA,NA,35.156,1472,-1.678744435
3765,SO,SOM,2006,Somalia,NA,NA,NA,NA,35.561,1688,-1.843490362
3766,SO,SOM,2007,Somalia,NA,NA,7.35304,NA,35.974,1904,-1.896752834
3767,SO,SOM,2008,Somalia,NA,NA,NA,NA,36.394,2120,-1.92404592
3768,SO,SOM,2009,Somalia,NA,NA,NA,NA,36.823,2336,-1.722720027
3769,SO,SOM,2010,Somalia,NA,NA,NA,NA,37.259,2552,-1.738751292
3770,SO,SOM,2011,Somalia,NA,NA,NA,NA,37.702,2768,-1.696903825
3771,SO,SOM,2012,Somalia,NA,NA,NA,NA,38.153,2984,-1.590732694
3772,SO,SOM,2013,Somalia,76.62556054,NA,NA,NA,38.612,3200,-1.58430469
3773,SO,SOM,2014,Somalia,75.36358858,NA,NA,NA,39.078,3416,-1.687165618
3774,SR,SUR,1996,Suriname,54.10981331,4345463208,NA,NA,66.15,185,-0.110302612
3775,SR,SUR,1997,Suriname,59.98582735,4594740351,NA,NA,66.223,NA,NA
3776,SR,SUR,1998,Suriname,83.59510582,4666611337,NA,NA,66.297,401,-0.010256445
3777,SR,SUR,1999,Suriname,60.86613997,4625962463,NA,NA,66.371,NA,NA
3778,SR,SUR,2000,Suriname,52.92777948,4622785018,NA,NA,66.444,617,0.387102693
3779,SR,SUR,2001,Suriname,77.99854466,4833263999,70.79649,NA,66.517,NA,NA
3780,SR,SUR,2002,Suriname,58.37956472,5041091664,70.17722,NA,66.591,833,0.123392902
3781,SR,SUR,2003,Suriname,65.29923502,5344069063,NA,NA,66.664,1049,0.180390105
3782,SR,SUR,2004,Suriname,74.22098632,5838717804,NA,NA,66.737,1265,0.172443524
3783,SR,SUR,2005,Suriname,75.57883673,6105588950,68.20286,199,66.682,1481,0.163805455
3784,SR,SUR,2006,Suriname,NA,6340174068,72.12874,199,66.615,1697,-0.235694081
3785,SR,SUR,2007,Suriname,NA,6664251292,74.08482,199,66.547,1913,-0.097181253
3786,SR,SUR,2008,Suriname,NA,6940378315,76.28451,199,66.479,2129,-0.070718601
3787,SR,SUR,2009,Suriname,NA,7149540401,75.06955,199,66.412,2345,-0.364503801
3788,SR,SUR,2010,Suriname,NA,7518260917,NA,199,66.344,2561,-0.430777788
3789,SR,SUR,2011,Suriname,NA,7914263444,86.61906,199,66.276,2777,-0.365900099
3790,SR,SUR,2012,Suriname,NA,8157321362,NA,199,66.208,2993,-0.368676841
3791,SR,SUR,2013,Suriname,NA,8388805094,78.48161,199,66.14,3209,-0.381833196
3792,SR,SUR,2014,Suriname,NA,8543403157,NA,199,66.085,3425,-0.616204262
3812,ST,STP,1996,Sao Tome and Principe,NA,NA,NA,NA,49.592,166,-0.014623114
3813,ST,STP,1997,Sao Tome and Principe,NA,NA,NA,NA,50.55,NA,NA
3814,ST,STP,1998,Sao Tome and Principe,NA,NA,NA,NA,51.509,382,-0.516434729
3815,ST,STP,1999,Sao Tome and Principe,NA,NA,NA,NA,52.467,NA,NA
3816,ST,STP,2000,Sao Tome and Principe,NA,285298767.6,NA,NA,53.424,598,-0.080247082
3817,ST,STP,2001,Sao Tome and Principe,NA,294399608.1,NA,NA,54.377,NA,NA
3818,ST,STP,2002,Sao Tome and Principe,NA,301397126.1,NA,NA,55.327,814,-0.31795907
3819,ST,STP,2003,Sao Tome and Principe,NA,321209383.9,37.48335,NA,56.25,1030,-0.606583834
3820,ST,STP,2004,Sao Tome and Principe,NA,333518856.9,40.10915,NA,57.144,1246,-0.60205394
3821,ST,STP,2005,Sao Tome and Principe,NA,357177919,43.17042,424,58.01,1462,-0.860092759
3822,ST,STP,2006,Sao Tome and Principe,NA,389736995.6,NA,424,58.847,1678,-0.538795769
3823,ST,STP,2007,Sao Tome and Principe,NA,402417497.6,48.80391,424,59.655,1894,-0.477900296
3824,ST,STP,2008,Sao Tome and Principe,NA,435360085.4,46.13801,424,60.434,2110,-0.449491233
3825,ST,STP,2009,Sao Tome and Principe,NA,452843366.6,52.07474,424,61.185,2326,-0.391897827
3826,ST,STP,2010,Sao Tome and Principe,NA,473130925.7,52.9637,424,61.907,2542,-0.434616536
3827,ST,STP,2011,Sao Tome and Principe,NA,495976459.9,51.42363,424,62.6,2758,-0.366273642
3828,ST,STP,2012,Sao Tome and Principe,NA,518737539,59.22915,424,63.265,2974,-0.393704563
3829,ST,STP,2013,Sao Tome and Principe,NA,540452278.4,65.9142,424,63.902,3190,-0.382465333
3830,ST,STP,2014,Sao Tome and Principe,NA,564656726.3,76.89806,424,64.511,3406,-0.157341853
3831,SV,SLV,1996,El Salvador,55.00751297,32670734673,NA,NA,55.254,60,-0.900336683
3832,SV,SLV,1997,El Salvador,63.44580456,34058045964,NA,NA,56.53,NA,NA
3833,SV,SLV,1998,El Salvador,61.87335532,35334788843,56.03756,NA,57.8,276,-0.809845805
3834,SV,SLV,1999,El Salvador,62.21730166,36553520492,56.60891,NA,58.357,NA,NA
3835,SV,SLV,2000,El Salvador,69.83424825,37340390764,58.49634,NA,58.912,492,-0.504208565
3836,SV,SLV,2001,El Salvador,67.46544846,37978514292,60.13508,NA,59.464,NA,NA
3837,SV,SLV,2002,El Salvador,67.44392487,38867523994,63.06101,NA,60.014,708,-0.75836283
3838,SV,SLV,2003,El Salvador,70.04193611,39761491920,65.95671,NA,60.561,924,-0.372567594
3839,SV,SLV,2004,El Salvador,71.25513505,40497292477,69.21849,NA,61.107,1140,-0.395467371
3840,SV,SLV,2005,El Salvador,69.80133148,41940135886,68.53398,320,61.648,1356,-0.415667087
3841,SV,SLV,2006,El Salvador,71.84904074,43580812463,68.24402,320,62.187,1572,-0.186154053
3842,SV,SLV,2007,El Salvador,74.17743933,45254213324,68.35095,320,62.723,1788,-0.286799133
3843,SV,SLV,2008,El Salvador,76.58018758,45830854865,68.1611,320,63.252,2004,-0.29790014
3844,SV,SLV,2009,El Salvador,61.87164222,44394952971,69.74997,320,63.773,2220,-0.195709229
3845,SV,SLV,2010,El Salvador,68.76876316,45000848038,72.02085,320,64.286,2436,-0.233872339
3846,SV,SLV,2011,El Salvador,74.64324301,45998442862,74.83489,320,64.79,2652,-0.211563334
3847,SV,SLV,2012,El Salvador,69.69882756,46863653085,77.14467,320,65.287,2868,-0.38384828
3848,SV,SLV,2013,El Salvador,71.9492914,47729359130,78.10784,320,65.775,3084,-0.349637061
3849,SV,SLV,2014,El Salvador,69.27319909,48661009565,NA,320,66.255,3300,-0.38964352
3869,SY,SYR,1996,Syria,69.91417906,NA,42.02901,NA,50.473,189,-0.775768638
3870,SY,SYR,1997,Syria,66.22297638,NA,41.90184,NA,50.841,NA,NA
3871,SY,SYR,1998,Syria,61.42484483,NA,42.76682,NA,51.21,405,-0.858895898
3872,SY,SYR,1999,Syria,64.30840492,NA,43.13544,NA,51.578,NA,NA
3873,SY,SYR,2000,Syria,63.97143408,NA,43.98996,NA,51.947,621,-0.902192533
3874,SY,SYR,2001,Syria,64.61333189,NA,45.58895,NA,52.314,NA,NA
3875,SY,SYR,2002,Syria,68.61387864,NA,47.41436,NA,52.682,837,-0.241185367
3876,SY,SYR,2003,Syria,62.03909463,NA,62.98359,NA,53.049,1053,-0.687473297
3877,SY,SYR,2004,Syria,79.86628673,NA,66.45336,NA,53.417,1269,-0.712592244
3878,SY,SYR,2005,Syria,82.01251781,NA,69.97217,336,53.783,1485,-0.706684887
3879,SY,SYR,2006,Syria,78.22786803,NA,71.10704,336,54.154,1701,-0.987696767
3880,SY,SYR,2007,Syria,76.47647598,NA,72.13781,336,54.529,1917,-1.006293535
3881,SY,SYR,2008,Syria,NA,NA,72.57159,336,54.908,2133,-1.080098748
3882,SY,SYR,2009,Syria,NA,NA,72.00055,336,55.29,2349,-1.067757487
3883,SY,SYR,2010,Syria,NA,NA,72.857,336,55.677,2565,-1.081988096
3884,SY,SYR,2011,Syria,NA,NA,75.2969,336,56.066,2781,-1.045386314
3885,SY,SYR,2012,Syria,NA,NA,77.28964,336,56.459,2997,-1.172921777
3886,SY,SYR,2013,Syria,NA,NA,50.48922,336,56.855,3213,-1.239627361
3887,SY,SYR,2014,Syria,NA,NA,53.01563,336,57.255,3429,-1.548955441
3888,SZ,SWZ,1996,Swaziland,139.987222,6577951434,47.33687,NA,23.076,186,-0.014623114
3889,SZ,SWZ,1997,Swaziland,137.502563,6782052460,NA,NA,23.081,NA,NA
3890,SZ,SWZ,1998,Swaziland,151.9504921,6958659796,45.78504,NA,22.949,402,-0.017277481
3891,SZ,SWZ,1999,Swaziland,146.2665447,7164001139,44.48612,NA,22.817,NA,NA
3892,SZ,SWZ,2000,Swaziland,162.3414539,7290100017,41.9204,NA,22.686,618,-0.253376335
3893,SZ,SWZ,2001,Swaziland,183.9187025,7374510469,42.02899,NA,22.555,NA,NA
3894,SZ,SWZ,2002,Swaziland,196.741371,7505570615,42.11219,NA,22.425,834,-0.31795907
3895,SZ,SWZ,2003,Swaziland,202.8498702,7673702452,41.41443,NA,22.296,1050,-0.549791515
3896,SZ,SWZ,2004,Swaziland,172.3990177,7896752763,44.7565,NA,22.166,1266,-0.576904058
3897,SZ,SWZ,2005,Swaziland,178.257774,8091275787,46.62029,104,22.038,1482,-0.478626668
3898,SZ,SWZ,2006,Swaziland,155.6251879,8358495159,50.33873,104,21.91,1698,-0.290178031
3899,SZ,SWZ,2007,Swaziland,152.6295241,8651347745,53.98738,104,21.783,1914,-0.240784541
3900,SZ,SWZ,2008,Swaziland,128.041047,8856689088,NA,104,21.67,2130,-0.176613495
3901,SZ,SWZ,2009,Swaziland,134.9577814,8967428710,53.99372,104,21.574,2346,-0.196211517
3902,SZ,SWZ,2010,Swaziland,133.4361434,9118154768,57.97358,104,21.492,2562,-0.167340666
3903,SZ,SWZ,2011,Swaziland,101.2141011,9239168347,59.91126,104,21.425,2778,-0.295373917
3904,SZ,SWZ,2012,Swaziland,NA,9518883187,60.67129,104,21.374,2994,-0.359871984
3905,SZ,SWZ,2013,Swaziland,NA,9799608777,62.99312,110,21.337,3210,-0.341910034
3906,SZ,SWZ,2014,Swaziland,NA,10039735696,NA,110,21.315,3426,-0.360530674
3926,TD,TCD,1996,Chad,46.61003319,7448536790,8.4643,NA,21.506,40,-0.930731416
3927,TD,TCD,1997,Chad,49.31310114,7869631798,8.7685,NA,21.538,NA,NA
3928,TD,TCD,1998,Chad,48.0589829,8416695541,9.57397,NA,21.571,256,-0.941718161
3929,TD,TCD,1999,Chad,50.50786776,8359222117,10.07235,NA,21.604,NA,NA
3930,TD,TCD,2000,Chad,51.57117201,8285687626,10.77263,NA,21.637,472,-0.818540275
3931,TD,TCD,2001,Chad,64.32190804,9251644247,12.50792,NA,21.67,NA,NA
3932,TD,TCD,2002,Chad,126.3508078,10037220772,13.40915,NA,21.702,688,-0.942692518
3933,TD,TCD,2003,Chad,83.37891496,11514866991,14.79223,NA,21.735,904,-1.263405442
3934,TD,TCD,2004,Chad,101.7685909,15387244430,15.19489,NA,21.768,1120,-1.281617284
3935,TD,TCD,2005,Chad,85.84674503,18054243761,15.67274,732,21.801,1336,-1.43051064
3936,TD,TCD,2006,Chad,95.91322863,18171282566,16.09082,732,21.834,1552,-1.267525792
3937,TD,TCD,2007,Chad,84.73102386,18765755998,18.54182,732,21.868,1768,-1.300601125
3938,TD,TCD,2008,Chad,80.28966642,19338616642,20.99779,732,21.901,1984,-1.446713805
3939,TD,TCD,2009,Chad,77.10946437,20154260616,23.05614,732,21.934,2200,-1.355536461
3940,TD,TCD,2010,Chad,80.39070929,22885183257,22.65208,732,21.983,2416,-1.335370302
3941,TD,TCD,2011,Chad,80.68107489,22904148163,23.12828,732,22.048,2632,-1.263045192
3942,TD,TCD,2012,Chad,80.57561968,24938626547,22.40279,732,22.129,2848,-1.251335263
3943,TD,TCD,2013,Chad,72.64891576,26360128600,NA,732,22.227,3064,-1.285287619
3944,TD,TCD,2014,Chad,76.62652317,28284418176,NA,732,22.341,3280,-1.234214544
3945,TG,TGO,1996,Togo,77.42242723,5586120394,23.52155,NA,31.139,195,-0.759354532
3946,TG,TGO,1997,Togo,73.78055563,6389258015,24.05457,NA,31.576,NA,NA
3947,TG,TGO,1998,Togo,72.98782249,6242312967,NA,NA,32.016,411,-0.633749962
3948,TG,TGO,1999,Togo,67.88952808,6397231658,29.60956,NA,32.46,NA,NA
3949,TG,TGO,2000,Togo,81.98937533,6347110653,32.12369,NA,32.907,627,-0.664683163
3950,TG,TGO,2001,Togo,82.28545797,6243855458,34.86473,NA,33.356,NA,NA
3951,TG,TGO,2002,Togo,85.59297634,6186277681,38.9412,NA,33.809,843,-0.768694162
3952,TG,TGO,2003,Togo,102.4847902,6492770479,41.10475,NA,34.265,1059,-0.904725254
3953,TG,TGO,2004,Togo,96.43406866,6630356526,42.60636,NA,34.724,1275,-0.928813994
3954,TG,TGO,2005,Togo,98.69929875,6708621715,45.02997,270,35.185,1491,-0.792512596
3955,TG,TGO,2006,Togo,94.31737283,6980482743,47.00672,270,35.649,1707,-1.069573283
3956,TG,TGO,2007,Togo,92.41060023,7140367482,44.02509,270,36.116,1923,-0.952149689
3957,TG,TGO,2008,Togo,87.42974423,7299274949,NA,270,36.587,2139,-0.933160305
3958,TG,TGO,2009,Togo,89.08873265,7555501154,NA,270,37.058,2355,-1.027181625
3959,TG,TGO,2010,Togo,97.47287124,7857394710,NA,270,37.533,2571,-0.964515328
3960,TG,TGO,2011,Togo,95.76477336,8241131320,54.70859,270,38.01,2787,-1.004006267
3961,TG,TGO,2012,Togo,106.6009691,8728387477,NA,270,38.493,3003,-1.019853115
3962,TG,TGO,2013,Togo,108.8340538,9175073395,NA,270,38.979,3219,-1.045585394
3963,TG,TGO,2014,Togo,151.1841237,9698867916,NA,270,39.469,3435,-0.923641503
3964,TH,THA,1996,Thailand,84.27412983,5.89662E+11,54.21815,NA,30.449,193,-0.205480471
3965,TH,THA,1997,Thailand,95.05201262,5.73425E+11,57.52728,NA,30.622,NA,NA
3966,TH,THA,1998,Thailand,100.2403458,5.29651E+11,61.17011,NA,30.795,409,-0.001934077
3967,TH,THA,1999,Thailand,100.7063938,5.53869E+11,NA,NA,30.969,NA,NA
3968,TH,THA,2000,Thailand,121.2978836,5.78547E+11,NA,NA,31.391,625,-0.138154238
3969,TH,THA,2001,Thailand,120.2676963,5.98474E+11,62.79441,NA,32.572,NA,NA
3970,TH,THA,2002,Thailand,114.969743,6.35273E+11,64.54839,NA,33.779,841,-0.278333664
3971,TH,THA,2003,Thailand,116.6928382,6.80945E+11,NA,NA,35.006,1057,-0.153601766
3972,TH,THA,2004,Thailand,127.4120753,7.23772E+11,66.88921,NA,36.256,1273,-0.154629409
3973,TH,THA,2005,Thailand,137.853903,7.54082E+11,71.55975,264,37.52,1489,-0.10133592
3974,TH,THA,2006,Thailand,134.0867706,7.91544E+11,71.7623,264,38.804,1705,-0.344891578
3975,TH,THA,2007,Thailand,129.8731411,8.34565E+11,77.44215,264,40.104,1921,-0.362542599
3976,TH,THA,2008,Thailand,140.4369681,8.48967E+11,78.2238,264,41.419,2137,-0.419929981
3977,TH,THA,2009,Thailand,118.8772424,8.42699E+11,80.85283,264,42.744,2353,-0.280469328
3978,TH,THA,2010,Thailand,126.7572434,9.05958E+11,83.62145,264,44.08,2569,-0.315848231
3979,TH,THA,2011,Thailand,138.8644558,9.13511E+11,87.44397,264,45.394,2785,-0.290035099
3980,TH,THA,2012,Thailand,137.9521696,9.80407E+11,87.12412,264,46.682,3001,-0.34392938
3981,TH,THA,2013,Thailand,132.8348065,1.00795E+12,86.20559,264,47.943,3217,-0.332495749
3982,TH,THA,2014,Thailand,131.7803544,1.01668E+12,NA,264,49.174,3433,-0.405191958
3983,TJ,TJK,1996,Tajikistan,156.6348181,6098211471,NA,NA,28.338,191,-1.388785481
3984,TJ,TJK,1997,Tajikistan,181.1349427,6201881066,NA,NA,27.806,NA,NA
3985,TJ,TJK,1998,Tajikistan,106.9245124,6530580763,NA,NA,27.28,407,-1.213737726
3986,TJ,TJK,1999,Tajikistan,133.5788128,6772212251,73.85756,NA,26.76,NA,NA
3987,TJ,TJK,2000,Tajikistan,199.6750242,7334305770,73.20059,NA,26.486,623,-1.052658319
3988,TJ,TJK,2001,Tajikistan,146.3539604,8082404958,74.8132,NA,26.457,NA,NA
3989,TJ,TJK,2002,Tajikistan,141.5533526,8955304693,77.24015,NA,26.429,839,-1.032870531
3990,TJ,TJK,2003,Tajikistan,136.8635448,9940388210,79.60148,NA,26.4,1055,-1.024888396
3991,TJ,TJK,2004,Tajikistan,128.2203626,10964248195,80.33122,NA,26.417,1271,-1.204560876
3992,TJ,TJK,2005,Tajikistan,78.80313826,11698852824,80.41297,296,26.433,1487,-1.094387054
3993,TJ,TJK,2006,Tajikistan,80.3449445,12517772522,81.40095,296,26.45,1703,-0.917262614
3994,TJ,TJK,2007,Tajikistan,89.30559897,13494158779,82.4576,296,26.466,1919,-0.913668811
3995,TJ,TJK,2008,Tajikistan,88.52274823,14560197322,83.20245,296,26.483,2135,-1.072085023
3996,TJ,TJK,2009,Tajikistan,69.61386281,15113484821,83.67929,296,26.5,2351,-1.130858421
3997,TJ,TJK,2010,Tajikistan,67.95468238,16095861334,84.43119,296,26.516,2567,-1.198053598
3998,TJ,TJK,2011,Tajikistan,85.02459812,17286955073,85.60908,296,26.533,2783,-1.144880891
3999,TJ,TJK,2012,Tajikistan,90.6249695,18583476703,86.80611,296,26.568,2999,-1.175938487
4000,TJ,TJK,2013,Tajikistan,87.51061099,19958653979,87.89465,296,26.621,3215,-1.191744089
4001,TJ,TJK,2014,Tajikistan,NA,21295734215,NA,281,26.692,3431,-0.99655956
4002,TL,TLS,1996,Timor-Leste,NA,NA,NA,NA,22.873,194,NA
4003,TL,TLS,1997,Timor-Leste,NA,NA,NA,NA,23.215,NA,NA
4004,TL,TLS,1998,Timor-Leste,NA,NA,NA,NA,23.561,410,NA
4005,TL,TLS,1999,Timor-Leste,NA,1018564126,NA,NA,23.91,NA,NA
4006,TL,TLS,2000,Timor-Leste,178.2608696,1196870238,NA,NA,24.263,626,NA
4007,TL,TLS,2001,Timor-Leste,185.840708,1392760870,37.03312,NA,24.619,NA,NA
4008,TL,TLS,2002,Timor-Leste,202.2522523,1300197165,43.30473,NA,24.979,842,-0.517821729
4009,TL,TLS,2003,Timor-Leste,145.9161148,1270060145,46.44286,NA,25.343,1058,-0.531003833
4010,TL,TLS,2004,Timor-Leste,103.0042918,1276518077,55.06487,NA,25.71,1274,-0.527099967
4011,TL,TLS,2005,Timor-Leste,71.89409369,1356165917,53.55177,640,26.314,1490,-0.789088488
4012,TL,TLS,2006,Timor-Leste,97.84017279,1278670722,NA,640,26.934,1706,-0.856353819
4013,TL,TLS,2007,Timor-Leste,126.2969589,1425050535,NA,640,27.564,1922,-0.920679331
4014,TL,TLS,2008,Timor-Leste,127.9538905,1627399100,50.84948,640,28.203,2138,-0.902768314
4015,TL,TLS,2009,Timor-Leste,133.8630807,1838358243,61.85819,276,28.85,2354,-0.995834053
4016,TL,TLS,2010,Timor-Leste,125.5888651,2010569788,67.45552,276,29.507,2570,-0.968485832
4017,TL,TLS,2011,Timor-Leste,132.3374341,2202155132,70.63643,276,30.171,2786,-1.046537876
4018,TL,TLS,2012,Timor-Leste,132.5868726,2342077012,NA,276,30.832,3002,-0.979453385
4019,TL,TLS,2013,Timor-Leste,103.5633055,2406656342,70.77573,276,31.485,3218,-0.843868196
4020,TL,TLS,2014,Timor-Leste,NA,2575208391,73.0743,276,32.131,3434,-0.649008632
4040,TN,TUN,1996,Tunisia,85.72035476,59960469649,60.55578,NA,61.87,198,-0.221413642
4041,TN,TUN,1997,Tunisia,80.50071044,63222884867,61.90331,NA,62.262,NA,NA
4042,TN,TUN,1998,Tunisia,79.97945826,66247317626,68.42967,NA,62.653,414,-0.030784234
4043,TN,TUN,1999,Tunisia,77.90511394,70258350573,72.35648,NA,63.043,NA,NA
4044,TN,TUN,2000,Tunisia,82.45592577,73567420579,74.63601,NA,63.432,630,-0.028040487
4045,TN,TUN,2001,Tunisia,89.55191911,76360175050,76.59662,NA,63.818,NA,NA
4046,TN,TUN,2002,Tunisia,85.34165719,77370086990,78.04819,NA,64.202,846,0.550671697
4047,TN,TUN,2003,Tunisia,82.39010779,81008347093,77.54764,NA,64.585,1062,0.322892606
